file, alpha, accuracy, time
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.8499999999999999, 0.8844444444444445, 0.4959423542022705
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.7999999999999998, 0.8844444444444445, 0.9870867729187012
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.7499999999999998, 0.8844444444444445, 1.4529457092285156
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.6999999999999997, 0.8844444444444445, 2.1431097984313965
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.6499999999999997, 0.8977777777777778, 2.307260751724243
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.5999999999999996, 0.8977777777777778, 3.9334115982055664
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.5499999999999996, 0.8933333333333333, 4.23301362991333
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.4999999999999996, 0.8933333333333333, 6.032910585403442
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.4499999999999996, 0.8933333333333333, 10.64511513710022
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.39999999999999963, 0.8933333333333333, 16.239251375198364
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.34999999999999964, 0.8755555555555555, 8.026769399642944
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.29999999999999966, 0.8755555555555555, 19.685430765151978
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa19_04_2021.xd, 0.24999999999999967, 0.8755555555555555, 43.63789916038513
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 1, 0.9866666666666667, 0.3810842037200928
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa14_08_2019.xd, 0.95, 0.9866666666666667, 0.3880317211151123
